School_ID,School_Name,Zip,School_Type,Administrator_Title,AttendanceBoundaries,Student_Count_Total,Student_Count_Low_Income,Student_Count_Special_Ed,Student_Count_English_Learners,Student_Count_Black,Student_Count_Hispanic,Student_Count_White,Student_Count_Asian,Student_Count_Native_American,Student_Count_Other_Ethnicity,Student_Count_Asian_Pacific_Islander,Student_Count_Multi,Student_Count_Hawaiian_Pacific_Islander,Student_Count_Ethnicity_Not_Available,Demographic_Description,ADA_Accessible,DressCode,PreK_School_Day,Kindergarten_School_Day,Classroom_Languages,BilingualServices,RefugeeServices,Title1Eligible,PreSchoolInclusive,PreschoolInstructional,SignificantlyModified,HardOfHearing,VisualImpairments,School_Latitude,School_Longitude,Average_ACT_School,PercentCollege,PercentGraduate,Overall_Rating,Rating_Status
610363,Walt Disney Magnet Elementary School,60613,Magnet,Principal,FALSE,1546,902,137,176,634,342,329,158,6,0,0,74,2,1,The largest demographic at DISNEY is Black.  This demographic makes up 41% of the student population.  The second greatest demographic is Hispanic at 22.1%.,Generally accessible,FALSE,Half Day,Full Day,Chinese,TRUE,,FALSE,,,,,,41.956816,-87.646083,,,,Level 1+,Good Standing
609918,Eugene Field Elementary School,60626,Neighborhood,Principal,TRUE,196,189,28,58,60,106,7,19,1,0,0,2,0,1,The largest demographic at FIELD is Hispanic.  This demographic makes up 54.1% of the student population.  The second greatest demographic is Black at 30.6%.,Generally accessible,TRUE,,Full Day,,,,TRUE,,,,,,42.009664,-87.669985,,,,Level 1,Good Standing
400058,North Lawndale College Prep - Christiana,60623,Charter,Director,FALSE,362,353,63,0,361,1,0,0,0,0,0,0,0,0,The largest demographic at NORTH LAWNDALE - CHRISTIANA HS is Black.  This demographic makes up 99.7% of the student population.  The second greatest demographic is Hispanic at 0.3%.,Fully Accessible,TRUE,,,Spanish,TRUE,FALSE,TRUE,,,,,,41.858564,-87.708987,15.3,65.8,67.1,Level 1,Not Applicable
610504,Velma F Thomas Early Childhood Center,60609,Neighborhood,Principal,FALSE,169,138,59,127,0,147,10,9,0,0,0,2,0,1,The largest demographic at THOMAS is Hispanic.  This demographic makes up 87% of the student population.  The second greatest demographic is White at 5.9%.,Generally accessible,FALSE,Full and Half Day,Full Day,Spanish for Heritage Speakers,TRUE,,FALSE,TRUE,TRUE,,,,41.827775,-87.677542,,,,Inability to Rate,Good Standing
609750,Simpson Academy HS for Young Women,60608,Citywide-Option,Principal,FALSE,70,70,11,3,50,18,2,0,0,0,0,0,0,0,The largest demographic at SIMPSON HS is Black.  This demographic makes up 71.4% of the student population.  The second greatest demographic is Hispanic at 25.7%.,No/unknown accessibility,FALSE,,Full Day,,,,TRUE,,,,,,41.864365,-87.668722,16.7,,21.4,Level 2,Provisional Support
400134,YCCS-Jane Addams Alternative HS,60616,Charter,Director,FALSE,133,133,18,1,45,81,3,1,1,0,0,0,2,0,The largest demographic at YCCS - ADDAMS is Hispanic.  This demographic makes up 60.9% of the student population.  The second greatest demographic is Black at 33.8%.,No/unknown accessibility,FALSE,,,,,,,,,,,,41.857208,-87.644888,13.1,16.7,,Level 1+,Not Applicable
400144,YCCS-Westside Holistic Leadership Acad HS,60651,Charter,Director,FALSE,83,83,13,1,68,15,0,0,0,0,0,0,0,0,The largest demographic at YCCS - WESTSIDE HOLISTIC is Black.  This demographic makes up 81.9% of the student population.  The second greatest demographic is Hispanic at 18.1%.,No/unknown accessibility,FALSE,,,,,,,,,,,,41.90224,-87.74881,14.1,20.8,,Level 1+,Not Applicable
400163,KIPP Chicago Charter School - KIPP Bloom,60621,Charter,Director,FALSE,314,291,48,0,310,1,1,0,0,0,0,2,0,0,The largest demographic at KIPP CHICAGO - BLOOM is Black.  This demographic makes up 98.7% of the student population.  The second greatest demographic is Other at 0.6%.,Fully Accessible,TRUE,,,,,,TRUE,,,,,,41.793556,-87.639967,,,,Level 1+,Not Applicable
610167,William H Seward Communication Arts Academy ES,60609,Neighborhood,Principal,TRUE,728,727,68,313,1,714,11,0,0,0,0,0,0,2,The largest demographic at SEWARD is Hispanic.  This demographic makes up 98.1% of the student population.  The second greatest demographic is White at 1.5%.,Generally accessible,TRUE,Half Day,Full Day,,,,TRUE,,,,,,41.810333,-87.668772,,,,Level 2+,Good Standing
610364,William E B Dubois Elementary School,60827,Neighborhood,Principal,TRUE,253,248,31,4,243,5,2,0,1,0,0,2,0,0,The largest demographic at DUBOIS is Black.  This demographic makes up 96% of the student population.  The second greatest demographic is Hispanic at 2%.,No/unknown accessibility,TRUE,Half Day,Full Day,,,,TRUE,,,,,,41.653733,-87.61432,,,,Level 1,Good Standing
609815,Edward A Bouchet Math & Science Academy ES,60649,Neighborhood,Principal,TRUE,610,605,93,8,601,3,0,0,0,0,0,3,0,3,The largest demographic at BOUCHET is Black.  This demographic makes up 98.5% of the student population.  The second greatest demographic is Other at 1%.,No/unknown accessibility,TRUE,Half Day,Full Day,,,,TRUE,,,TRUE,,,41.760847,-87.576075,,,,Level 1+,Good Standing
610139,George M Pullman Elementary School,60628,Neighborhood,Principal,TRUE,356,337,47,10,308,42,3,0,0,0,0,3,0,0,The largest demographic at PULLMAN is Black.  This demographic makes up 86.5% of the student population.  The second greatest demographic is Hispanic at 11.8%.,No/unknown accessibility,TRUE,Half Day,Full Day,,TRUE,,TRUE,,,,,,41.688819,-87.609431,,,,Level 1+,Good Standing
609799,Alexander Graham Bell Elementary School,60618,Regional gifted center,Principal,TRUE,964,127,109,40,25,177,579,92,1,0,0,85,5,0,The largest demographic at BELL is White.  This demographic makes up 60.1% of the student population.  The second greatest demographic is Hispanic at 18.4%.,Generally accessible,FALSE,,Full Day,,TRUE,,FALSE,,,,TRUE,,41.94953,-87.686018,,,,Level 1+,Good Standing
609969,Bret Harte Elementary School,60637,Neighborhood,Principal,TRUE,332,251,50,22,285,28,12,1,0,0,0,5,1,0,The largest demographic at HARTE is Black.  This demographic makes up 85.8% of the student population.  The second greatest demographic is Hispanic at 8.4%.,No/unknown accessibility,TRUE,Half Day,Full Day,,TRUE,,TRUE,,TRUE,,,,41.793447,-87.586855,,,,Level 1,Good Standing
610555,Banner Academy West,60651,Citywide-Option,Principal,FALSE,259,249,53,2,238,18,1,0,0,0,0,1,0,1,The largest demographic at BANNER WEST HS is Black.  This demographic makes up 91.9% of the student population.  The second greatest demographic is Hispanic at 6.9%.,No/unknown accessibility,FALSE,,,,,,TRUE,,,,,,41.895638,-87.754224,12.7,11.4,7.7,Inability to Rate,Not Applicable
610293,Genevieve Melody Elementary School,60624,Neighborhood,Principal,TRUE,490,486,63,0,485,3,1,0,0,0,0,0,1,0,The largest demographic at MELODY is Black.  This demographic makes up 99% of the student population.  The second greatest demographic is Hispanic at 0.6%.,No/unknown accessibility,TRUE,Full and Half Day,Full Day,,,,TRUE,,,,,,41.878799,-87.724661,,,,Level 2+,Provisional Support
609879,Charles Gates Dawes Elementary School,60652,Neighborhood,Principal,TRUE,1021,1005,174,235,175,822,10,1,5,0,0,5,3,0,The largest demographic at DAWES is Hispanic.  This demographic makes up 80.5% of the student population.  The second greatest demographic is Black at 17.1%.,No/unknown accessibility,TRUE,Half Day,Full Day,,TRUE,,TRUE,TRUE,,TRUE,,,41.745078,-87.717353,,,,Level 1+,Good Standing
609837,Andrew Carnegie Elementary School,60637,Regional gifted center,Principal,TRUE,645,519,55,2,630,8,4,1,0,0,0,1,1,0,The largest demographic at CARNEGIE is Black.  This demographic makes up 97.7% of the student population.  The second greatest demographic is Hispanic at 1.2%.,No/unknown accessibility,TRUE,Half Day,Full Day,Spanish,,,TRUE,,,,,,41.783368,-87.590795,,,,Level 1,Good Standing
609929,Robert Fulton Elementary School,60609,Neighborhood,Principal,TRUE,396,393,48,128,165,225,3,0,1,0,0,2,0,0,The largest demographic at FULTON is Hispanic.  This demographic makes up 56.8% of the student population.  The second greatest demographic is Black at 41.7%.,No/unknown accessibility,TRUE,Half Day,Full Day,,,,TRUE,,,,,,41.79758,-87.668436,,,,Level 2+,Intensive Support
609873,Crown Community Academy of Fine Arts Center ES,60623,Neighborhood,Principal,TRUE,287,283,42,6,272,14,1,0,0,0,0,0,0,0,The largest demographic at CROWN is Black.  This demographic makes up 94.8% of the student population.  The second greatest demographic is Hispanic at 4.9%.,No/unknown accessibility,TRUE,Full Day,Full Day,,,,TRUE,,,,,,41.852663,-87.71247,,,,Level 2,Intensive Support
610313,Jose De Diego Elementary Community Academy,60622,Neighborhood,Principal,TRUE,655,600,88,64,152,456,19,6,1,0,0,6,0,15,The largest demographic at DE DIEGO is Hispanic.  This demographic makes up 69.6% of the student population.  The second greatest demographic is Black at 23.2%.,No/unknown accessibility,TRUE,Full and Half Day,Full Day,,,,TRUE,TRUE,,TRUE,,,41.905294,-87.685756,,,,Level 2+,Provisional Support
610027,Rudyard Kipling Elementary School,60620,Neighborhood,Principal,TRUE,319,257,39,0,313,3,0,0,0,0,0,1,0,2,The largest demographic at KIPLING is Black.  This demographic makes up 98.1% of the student population.  The second greatest demographic is Hispanic at 0.9%.,No/unknown accessibility,TRUE,,Full Day,,,,TRUE,,,,,,41.723627,-87.639521,,,,Level 2+,Good Standing
609676,Paul Laurence Dunbar Career Academy High School,60616,Career academy,Principal,FALSE,522,518,135,8,508,12,2,0,0,0,0,0,0,0,The largest demographic at DUNBAR HS is Black.  This demographic makes up 97.3% of the student population.  The second greatest demographic is Hispanic at 2.3%.,Generally accessible,TRUE,,Full Day,"French, Spanish",FALSE,FALSE,TRUE,,,TRUE,,,41.840226,-87.617637,14.4,43.5,71.5,Level 2,Intensive Support
400013,ASPIRA Charter School - Early College High School,60618,Charter,Director,FALSE,418,396,93,124,12,396,5,5,0,0,0,0,0,0,The largest demographic at ASPIRA - EARLY COLLEGE HS is Hispanic.  This demographic makes up 94.7% of the student population.  The second greatest demographic is Black at 2.9%.,Fully Accessible,TRUE,,,"Spanish, Spanish for Heritage Speakers",TRUE,FALSE,TRUE,,,,,,41.937298,-87.727096,14.9,29.5,67.9,Level 2+,Not Applicable
610268,Arthur R Ashe Elementary School,60619,Neighborhood,Principal,TRUE,289,280,37,2,284,4,0,0,0,0,0,0,0,1,The largest demographic at ASHE is Black.  This demographic makes up 98.3% of the student population.  The second greatest demographic is Hispanic at 1.4%.,No/unknown accessibility,TRUE,,Full Day,,,,TRUE,,,,,,41.740184,-87.601174,,,,Level 2,Intensive Support
400029,CICS - Washington Park,60637,Charter,Director,FALSE,465,438,49,1,458,3,0,0,0,0,0,2,0,2,The largest demographic at CICS - WASHINGTON PARK is Black.  This demographic makes up 98.5% of the student population.  The second greatest demographic is Other at 0.8%.,No/unknown accessibility,TRUE,,Full Day,,,,TRUE,,,,,,41.783617,-87.622068,,,,Level 2,Not Applicable
609935,Matthew Gallistel Elementary Language Academy,60617,Magnet,Principal,TRUE,894,850,117,189,23,850,16,0,4,0,0,1,0,0,The largest demographic at GALLISTEL is Hispanic.  This demographic makes up 95.1% of the student population.  The second greatest demographic is Black at 2.6%.,No/unknown accessibility,TRUE,Full and Half Day,Full Day,Spanish,TRUE,,TRUE,,,,,,41.706801,-87.535175,,,,Level 1+,Good Standing
609928,Melville W Fuller Elementary School,60653,Neighborhood,Principal,TRUE,395,381,48,2,389,4,1,0,0,0,0,1,0,0,The largest demographic at FULLER is Black.  This demographic makes up 98.5% of the student population.  The second greatest demographic is Hispanic at 1%.,No/unknown accessibility,TRUE,Half Day,Full Day,,,,TRUE,,,,,,41.818003,-87.611784,,,,Level 2+,Intensive Support
400135,YCCS-Latino Youth Alternative HS,60608,Charter,Director,FALSE,162,162,28,16,13,148,1,0,0,0,0,0,0,0,The largest demographic at YCCS - LATINO YOUTH is Hispanic.  This demographic makes up 91.4% of the student population.  The second greatest demographic is Black at 8%.,No/unknown accessibility,FALSE,,,,,,,,,,,,41.854665,-87.69543,13.9,6.9,,Level 1,Not Applicable
400017,ASPIRA Charter School - Haugan Middle School,60625,Charter,Director,TRUE,531,522,69,120,18,476,12,18,2,0,0,5,0,0,The largest demographic at ASPIRA - HAUGAN is Hispanic.  This demographic makes up 89.6% of the student population.  The second greatest demographic is Black at 3.4%.,Fully Accessible,TRUE,,,,,,TRUE,,,,,,41.966406,-87.721825,,,,Level 2+,Not Applicable
610022,Joyce Kilmer Elementary School,60626,Neighborhood,Principal,TRUE,810,760,164,437,193,430,82,83,2,0,0,18,1,1,The largest demographic at KILMER is Hispanic.  This demographic makes up 53.1% of the student population.  The second greatest demographic is Black at 23.8%.,Generally accessible,TRUE,Half Day,Full Day,Spanish,,TRUE,TRUE,TRUE,TRUE,TRUE,,,42.00364,-87.668222,,,,Level 2+,Good Standing
609887,Arthur Dixon Elementary School,60619,Neighborhood,Principal,TRUE,591,491,67,5,584,3,0,0,0,0,0,3,0,1,The largest demographic at DIXON is Black.  This demographic makes up 98.8% of the student population.  The second greatest demographic is Other at 0.7%.,No/unknown accessibility,FALSE,Half Day,Full Day,,,,TRUE,,,,,,41.743669,-87.609979,,,,Level 1+,Good Standing
610249,Talman Elementary School,60632,Neighborhood,Principal,FALSE,431,401,69,236,6,423,2,0,0,0,0,0,0,0,The largest demographic at TALMAN is Hispanic.  This demographic makes up 98.1% of the student population.  The second greatest demographic is Black at 1.4%.,No/unknown accessibility,TRUE,Half Day,Full Day,Spanish,TRUE,,TRUE,,,TRUE,,,41.794048,-87.690261,,,,Level 1,Good Standing
610105,Oriole Park Elementary School,60656,Neighborhood,Principal,TRUE,731,167,79,75,12,153,489,62,0,0,0,12,2,1,The largest demographic at ORIOLE PARK is White.  This demographic makes up 66.9% of the student population.  The second greatest demographic is Hispanic at 20.9%.,Fully Accessible,FALSE,Half Day,Full Day,,TRUE,,FALSE,,,,,,41.978501,-87.812054,,,,Level 1+,Good Standing
609738,Lincoln Park High School,60614,Neighborhood,Principal,TRUE,2109,1127,161,76,435,748,587,259,5,0,0,73,2,0,The largest demographic at LINCOLN PARK HS is Hispanic.  This demographic makes up 35.5% of the student population.  The second greatest demographic is White at 27.8%.,Fully Accessible,FALSE,,Full Day,"Arabic, French, Mandarin, Spanish, Spanish for Heritage Speakers",TRUE,FALSE,FALSE,,,TRUE,,,41.918268,-87.646009,22.3,79.6,87.7,Level 1+,Good Standing
609712,Emil G Hirsch Metropolitan High School,60619,Neighborhood,Principal,TRUE,147,146,52,0,142,3,1,0,0,0,0,0,0,1,The largest demographic at HIRSCH HS is Black.  This demographic makes up 96.6% of the student population.  The second greatest demographic is Hispanic at 2%.,No/unknown accessibility,TRUE,,Full Day,Spanish,FALSE,FALSE,TRUE,,,,,,41.753748,-87.601727,13.1,40.5,36.1,Level 3,Intensive Support
609909,Edward Everett Elementary School,60608,Neighborhood,Principal,TRUE,205,195,29,90,5,183,8,5,0,0,0,4,0,0,The largest demographic at EVERETT is Hispanic.  This demographic makes up 89.3% of the student population.  The second greatest demographic is White at 3.9%.,No/unknown accessibility,TRUE,Half Day,Full Day,,,,TRUE,TRUE,,,,,41.831555,-87.68131,,,,Level 1,Good Standing
609780,Marine Leadership Academy at Ames,60647,Military academy,Principal,FALSE,827,786,65,127,56,760,5,2,1,0,0,3,0,0,The largest demographic at MARINE LEADERSHIP AT AMES HS is Hispanic.  This demographic makes up 91.9% of the student population.  The second greatest demographic is Black at 6.8%.,Fully Accessible,FALSE,,Full Day,,,,TRUE,,,,,,41.916045,-87.721742,18.4,46.2,,Level 1+,Good Standing
610051,Northwest Middle School,60639,Neighborhood,Principal,TRUE,496,479,67,129,17,466,10,0,1,0,0,1,1,0,The largest demographic at NORTHWEST is Hispanic.  This demographic makes up 94% of the student population.  The second greatest demographic is Black at 3.4%.,Generally accessible,TRUE,,Full Day,,TRUE,,TRUE,,,,,,41.920555,-87.757854,,,,Level 2,Intensive Support
610569,Ombudsman Chicago- Northwest,60631,Citywide-Option,Principal,FALSE,281,230,58,21,24,158,83,9,2,0,0,3,2,0,The largest demographic at OMBUDSMAN - NORTHWEST HS is Hispanic.  This demographic makes up 56.2% of the student population.  The second greatest demographic is White at 29.5%.,No/unknown accessibility,FALSE,,,,,,,,,,,,42.017171,-87.806682,15.6,37.8,,Level 2,Not Applicable
610571,Ombudsman Chicago- West,60612,Citywide-Option,Principal,FALSE,429,406,98,24,279,139,8,3,0,0,0,0,0,0,The largest demographic at OMBUDSMAN - WEST HS is Black.  This demographic makes up 65% of the student population.  The second greatest demographic is Hispanic at 32.4%.,No/unknown accessibility,FALSE,,,,,,,,,,,,41.874673,-87.687842,14.4,7.4,,Level 2,Not Applicable
610544,Mariano Azuela Elementary School,60629,Neighborhood,Principal,TRUE,942,819,96,251,5,902,23,3,4,0,0,2,0,3,The largest demographic at AZUELA is Hispanic.  This demographic makes up 95.8% of the student population.  The second greatest demographic is White at 2.4%.,Fully Accessible,TRUE,Half Day,Full Day,Spanish,TRUE,,TRUE,,,,,,41.771079,-87.73992,,,,Level 1,Good Standing
609826,Rosario Castellanos Elementary School,60623,Neighborhood,Principal,TRUE,611,593,89,135,23,583,2,1,0,0,0,2,0,0,The largest demographic at CASTELLANOS is Hispanic.  This demographic makes up 95.4% of the student population.  The second greatest demographic is Black at 3.8%.,No/unknown accessibility,TRUE,,Full Day,,,,TRUE,,,,,,41.84545,-87.714927,,,,Level 2,Provisional Support
610137,Ernst Prussing Elementary School,60630,Neighborhood,Principal,TRUE,702,446,81,199,16,284,333,49,1,0,0,8,7,4,The largest demographic at PRUSSING is White.  This demographic makes up 47.4% of the student population.  The second greatest demographic is Hispanic at 40.5%.,No/unknown accessibility,TRUE,Half Day,Full Day,,,,TRUE,,,,,,41.965619,-87.772414,,,,Level 1,Good Standing
400039,Erie Elementary Charter School,60622,Charter,Director,FALSE,416,354,63,180,53,348,4,1,0,0,0,10,0,0,The largest demographic at ERIE is Hispanic.  This demographic makes up 83.7% of the student population.  The second greatest demographic is Black at 12.7%.,Generally accessible,TRUE,,Full Day,Spanish,TRUE,,TRUE,,,,,,41.906771,-87.694364,,,,Level 2+,Not Applicable
